id_for_matlab;hhid;training;lnpercapitaconsumption;groupprediction;groupprediction2
664;9209411;0;;5.13402764;5.134709179
665;47207411;0;;5.350378827;5.348520559
666;46107511;0;;6.190353557;6.189764273
667;119804911;0;;6.007863628;6.008236471
668;127501611;0;;7.030871493;7.031001112
669;28807211;0;;6.363393417;6.36394759
670;381904811;0;;6.069420998;6.06997356
671;333305611;0;;5.976790851;5.975837512
672;363300511;0;;6.561053917;6.567642033
673;135812611;0;;5.265524824;5.267491366
674;97807211;0;;5.439986367;5.439559027
675;101009711;0;;5.626599484;5.630583138
676;257010611;0;;7.1685361;7.169476656
677;349210211;0;;5.19895556;5.197550949
678;11106511;0;;6.253397196;6.252360786
679;186204011;0;;6.478487203;6.478503103
680;292812011;0;;5.415634702;5.414532469
681;73706111;0;;6.805736918;6.804706419
682;217000311;0;;6.03818011;6.038882739
683;187804411;0;;7.126836975;7.127488416
684;154901012;0;;5.773316324;5.770306018
685;315202311;0;;6.108322592;6.103687423
686;272004111;0;;6.149140542;6.147708681
687;305701511;0;;4.969219686;4.975298279
688;304801811;0;;5.426906894;5.426980632
689;396602311;0;;6.986000224;6.985634117
690;324710111;0;;5.669533115;5.669294539
691;118001011;0;;6.053201912;6.053237198
692;213209411;0;;6.296680967;6.299632674
693;82606911;0;;5.480106177;5.478548795
694;96502811;0;;4.851615802;4.848538602
695;148100611;0;;6.258050511;6.257885339
696;280304511;0;;6.360657656;6.36235656
697;261505911;0;;5.077198545;5.075562928
698;162902022;0;;5.702052365;5.698661167
699;247408611;0;;6.285648137;6.285040875
700;252801411;0;;5.611268983;5.608994749
701;250110511;0;;6.029641687;6.027083957
702;348506811;0;;5.232083481;5.227671127
703;241104611;0;;6.158599831;6.157147936
704;38103611;0;;6.20783044;6.207016255
705;293301011;0;;4.922761671;4.921575313
706;280904911;0;;5.069790246;5.070629785
707;103109811;0;;6.304040846;6.300048375
708;398706011;0;;6.673228977;6.670668266
709;19401611;0;;5.839757754;5.838495798
710;48004411;0;;5.825597934;5.825540897
711;155403022;0;;6.136448199;6.136302307
712;128203111;0;;5.93435544;5.934623656
713;382500911;0;;5.094689581;5.094991779
714;190103411;0;;5.948808647;5.951674285
715;86406011;0;;4.847198841;4.847532651
716;61406111;0;;4.746456107;4.744862175
717;362605111;0;;5.88514274;5.88121455
718;234714411;0;;5.160899734;5.159999373
719;259810211;0;;6.391917634;6.389280619
720;256708311;0;;6.53695494;6.540812629
721;151608711;0;;5.323477598;5.325196124
722;101506211;0;;6.039199169;6.040700585
723;288602111;0;;5.332932968;5.328494506
724;346710011;0;;5.611055773;5.610287228
725;111507411;0;;6.976835661;6.975712574
726;124811011;0;;6.852018807;6.849795455
727;351500911;0;;6.475121337;6.471384639
728;93203211;0;;5.299888515;5.298998055
729;272805611;0;;5.618032539;5.616759587
730;279608211;0;;4.768816248;4.769396568
731;393111311;0;;5.164806856;5.163177181
732;227408011;0;;5.809668641;5.811602981
733;233709811;0;;5.083805431;5.087361543
734;246406111;0;;6.549756506;6.549915549
735;300007711;0;;5.612209185;5.607532335
736;246703711;0;;7.316371607;7.314894111
737;49409811;0;;5.788666345;5.78784837
738;150609211;0;;4.77767136;4.775875527
739;185102511;0;;7.069200628;7.065946469
740;259001011;0;;6.121228035;6.119739711
741;207902511;0;;6.337146457;6.337676334
742;237606511;0;;6.579043525;6.579913325
743;37502611;0;;6.357526593;6.358323821
744;170903611;0;;6.32303349;6.326548117
745;26106011;0;;5.678247304;5.67921137
746;109002411;0;;6.488137682;6.487395006
747;110903511;0;;5.535239764;5.536959926
748;199804011;0;;6.177619003;6.175504263
749;65200611;0;;5.176945488;5.176680292
750;187424811;0;;6.202544427;6.200888155
751;67002011;0;;5.342180977;5.346301414
752;59002511;0;;5.08727023;5.08641059
753;107609111;0;;5.068964965;5.071676178
754;329504411;0;;5.774047541;5.772964561
755;143507211;0;;5.994244683;5.990900266
756;250508011;0;;6.254495384;6.252066487
757;93501911;0;;5.252274477;5.254230025
758;129504911;0;;6.237029102;6.241330125
759;126304111;0;;5.973541809;5.976447059
760;33601311;0;;5.106643885;5.105256597
761;271103411;0;;7.322733843;7.322837404
762;305708511;0;;5.299577849;5.300337908
763;218004511;0;;5.961213625;5.961290394
764;334703711;0;;6.005546449;6.007811367
765;210700211;0;;6.011424683;6.009934351
766;13204011;0;;6.711543889;6.713309708
767;314105311;0;;6.380797105;6.379931393
768;44211211;0;;6.390387052;6.390449864
769;293101911;0;;5.100502401;5.099429395
770;267404611;0;;6.305741483;6.305426572
771;394100411;0;;6.375753774;6.376188328
772;4906611;0;;5.595156917;5.593628191
773;290205511;0;;5.514244705;5.514976506
774;77100511;0;;5.494287682;5.494923266
775;100601112;0;;6.271277959;6.273611911
776;286304911;0;;5.449126397;5.444855778
777;401204211;0;;5.00761389;5.009956045
778;123811111;0;;5.469652197;5.471326769
779;21204111;0;;5.784090818;5.779821662
780;348011711;0;;5.361705572;5.361713535
781;96811411;0;;5.096587281;5.096540681
782;180109511;0;;6.477885078;6.479936142
783;64107711;0;;6.538532213;6.540090565
784;266906011;0;;6.656656848;6.655996376
785;328103311;0;;6.329358296;6.328912425
786;203000111;0;;6.922579867;6.918230331
787;139708911;0;;6.451534119;6.45039964
788;318010311;0;;7.297052222;7.293989281
789;189010911;0;;6.720436109;6.722907043
790;376804411;0;;6.1482963;6.144716241
791;142704711;0;;6.190969439;6.189842462
792;299204611;0;;6.33542436;6.335252985
793;398207611;0;;5.804776677;5.802234595
794;255806211;0;;5.34335652;5.344043913
795;393301611;0;;5.056396146;5.055404345
796;342906311;0;;6.584631555;6.584041565
797;374305712;0;;6.659520018;6.660712273
798;92600311;0;;5.808424037;5.807661831
799;247904011;0;;6.085222348;6.086487837
800;35800811;0;;5.738300417;5.735234002
801;334409011;0;;6.170422467;6.164101298
802;307506411;0;;5.108842025;5.109047661
803;246206011;0;;6.42359442;6.425895298
804;231611011;0;;5.207826877;5.205807917
805;89207011;0;;6.035015464;6.034485359
806;173003711;0;;5.736842853;5.735538613
807;196801411;0;;6.52030605;6.51862144
808;12908011;0;;6.704054795;6.70529426
809;312207911;0;;6.635024427;6.63615872
810;207604511;0;;7.377636789;7.377357708
811;148311011;0;;5.241088085;5.241305441
812;156200111;0;;5.738863339;5.73642847
813;109408511;0;;5.772942967;5.773781812
814;317113411;0;;5.56611084;5.567966028
815;122206011;0;;5.938068242;5.938669214
816;110008611;0;;5.739962873;5.739155082
817;214805511;0;;6.313188355;6.312665763
818;319405911;0;;5.286903718;5.286872745
819;45507011;0;;6.114891716;6.114035186
820;16311111;0;;6.257494461;6.256608782
821;293201711;0;;5.104368283;5.105541854
822;133807711;0;;5.704915989;5.706079789
823;101308111;0;;5.313174372;5.313490726
824;395723011;0;;5.753233713;5.752703304
825;24309811;0;;5.032700505;5.030408181
826;319009111;0;;6.048161378;6.050265955
827;128501511;0;;6.099364602;6.1047108
828;227110411;0;;6.052597706;6.053170962
829;107206211;0;;5.227571099;5.22691007
830;66401711;0;;6.036461768;6.044301471
831;83104911;0;;5.455044272;5.457394618
832;191910911;0;;7.109864189;7.11002671
833;93603011;0;;5.047055802;5.045972243
834;261609511;0;;5.310461396;5.30911987
835;25506311;0;;5.030468408;5.028935391
836;332802211;0;;5.983730634;5.982570128
837;14005411;0;;6.163607186;6.163166398
838;381700711;0;;5.038768459;5.039635252
839;170811123;0;;6.140043221;6.144925464
840;219004411;0;;5.282954929;5.281475573
841;254000211;0;;6.294964941;6.294162485
842;352711511;0;;6.167341516;6.171020705
843;258407111;0;;6.43291823;6.432815757
844;50904411;0;;5.419141718;5.419290161
845;199303011;0;;6.650083179;6.650354869
846;107505811;0;;5.056219132;5.054186347
847;86210711;0;;5.126372417;5.127403782
848;333603311;0;;6.36995148;6.367495952
849;278403711;0;;5.272729073;5.270872736
850;146803811;0;;5.905483176;5.903060085
851;332904511;0;;6.253738845;6.251977339
852;60305811;0;;5.088272898;5.089453609
853;342805611;0;;5.472705104;5.475187341
854;329500211;0;;5.511725632;5.513525207
855;18408811;0;;5.87451418;5.873348451
856;92909711;0;;4.882812082;4.882640937
857;154909111;0;;6.028329137;6.028689001
858;160704311;0;;6.219059363;6.220956382
859;62209711;0;;5.16885023;5.173327403
860;42909111;0;;6.090809332;6.089149546
861;241606211;0;;6.073252014;6.070516567
862;144304711;0;;5.653391231;5.652637637
863;313402711;0;;5.982405753;5.984219117
864;214000111;0;;6.38415825;6.387150441
865;371000522;0;;6.097770084;6.098969273
866;197607811;0;;6.303237043;6.300321131
867;103403311;0;;5.434553554;5.436774095
868;332704911;0;;6.520276607;6.520023488
869;217006111;0;;5.990746429;5.989916739
870;231901611;0;;5.071448462;5.07048768
871;76300811;0;;7.000858795;7.000976541
872;150416411;0;;5.03055059;5.028353451
873;336802411;0;;5.694632056;5.695838657
874;379607111;0;;5.617216959;5.61318639
875;329705011;0;;5.276482172;5.276296277
876;401301511;0;;5.266836174;5.26048895
877;255804311;0;;5.693051691;5.693245649
878;225603311;0;;6.445616774;6.444377075
879;37707911;0;;6.392292693;6.39347167
880;37700111;0;;6.130733388;6.13175839
881;298403111;0;;5.308646633;5.307499559
882;308601111;0;;7.113272525;7.121961279
883;118400711;0;;6.748763328;6.753356091
884;238300911;0;;6.238111719;6.236102281
885;358503511;0;;6.333133872;6.332528859
886;353714911;0;;4.765489132;4.76329339
887;168710011;0;;6.500037238;6.496122153
888;402113111;0;;4.837716939;4.838237225
889;297204711;0;;5.662862617;5.664727841
890;136702911;0;;5.656983233;5.655378332
891;228607011;0;;5.422835448;5.420952092
892;173807411;0;;6.141045224;6.138866707
893;283609911;0;;6.061024461;6.063913036
894;315303511;0;;5.786358595;5.782955332
895;20003111;0;;5.062371765;5.063084918
896;60705311;0;;6.031606488;6.027897273
897;307015711;0;;5.629260986;5.628449558
898;66609711;0;;4.94179458;4.938885598
899;28403911;0;;5.463515914;5.461515175
900;28106011;0;;5.584183205;5.585119161
901;73107611;0;;5.250906374;5.247863161
902;4306011;0;;6.365365686;6.363315496
903;389703911;0;;5.158674726;5.160266041
904;216405411;0;;5.789934529;5.78801957
905;223205211;0;;6.604130805;6.607039121
906;58407211;0;;4.865262496;4.870243728
907;222106733;0;;6.00573726;6.001318521
908;73107411;0;;4.801779446;4.803501995
909;27902711;0;;5.355658707;5.357444512
910;55404111;0;;5.532042278;5.532982606
911;88908811;0;;6.487834458;6.485809612
912;65203211;0;;5.648573264;5.650165685
913;334101111;0;;5.871042169;5.872820552
914;397503711;0;;6.124019577;6.119151119
915;64607211;0;;5.516487581;5.514203722
916;326903011;0;;7.073542399;7.081085434
917;313407211;0;;6.108644832;6.109680532
918;343502511;0;;5.788427578;5.786813039
919;85208011;0;;4.993601787;4.99071241
920;206807122;0;;6.282264313;6.287564465
921;215604511;0;;5.969354451;5.970355198
922;27306311;0;;6.274107854;6.272786061
923;288512511;0;;5.168031421;5.171327621
924;80407711;0;;5.911141055;5.910461657
925;124905711;0;;7.380710585;7.383503739
926;367902011;0;;5.883157572;5.886394856
927;110803311;0;;4.955352358;4.952375911
928;272408911;0;;5.668744612;5.667777862
929;186708411;0;;6.963571615;6.95935485
930;133007911;0;;5.243174348;5.244534212
931;105706011;0;;5.243988185;5.244115333
932;304704211;0;;5.073676804;5.07559075
933;224213312;0;;6.963510696;6.965035378
934;25603111;0;;5.348558447;5.346155932
935;295605811;0;;6.20559981;6.207861432
936;133508111;0;;5.499456813;5.502408049
937;291105211;0;;5.421178282;5.419085409
938;276504811;0;;5.711743863;5.712335775
939;251000811;0;;6.289355166;6.289756283
940;24707711;0;;5.095829413;5.09790256
941;21200411;0;;5.33840958;5.338373182
942;221106311;0;;5.721995337;5.724987454
943;146908511;0;;5.848223687;5.849564957
944;249002811;0;;6.713910768;6.712401749
945;262608011;0;;5.086036878;5.086147094
946;131911011;0;;6.515248801;6.516177313
947;100405511;0;;5.678668953;5.676739019
948;95902211;0;;5.150907322;5.15597084
949;303606611;0;;5.304469199;5.303797519
950;277003911;0;;5.921975167;5.922248727
951;149003311;0;;5.562264012;5.56149631
952;203308611;0;;7.080201273;7.083597569
953;261806011;0;;5.329272543;5.325649533
954;58813211;0;;5.048285208;5.04975046
955;109304311;0;;6.327115101;6.323237305
956;179307311;0;;6.241449014;6.2418483
957;290806711;0;;5.445160076;5.442897412
958;82500411;0;;6.471032987;6.470041538
959;39003511;0;;6.591510326;6.592012348
960;299403011;0;;6.07668681;6.075211117
961;18606211;0;;6.280619759;6.280676688
962;204507811;0;;6.769761025;6.770390092
963;243906111;0;;6.401011593;6.399817578
964;363810611;0;;6.36515474;6.363619099
965;31412511;0;;5.084392804;5.084362188
966;400403511;0;;5.777756767;5.777517938
967;30206011;0;;4.923796318;4.924060337
968;235201411;0;;6.588015375;6.58907835
969;44303811;0;;6.279117459;6.280112277
970;359307511;0;;5.160426528;5.158935264
971;93001711;0;;6.018197717;6.016379462
972;110006311;0;;5.468747014;5.471379095
973;329906211;0;;6.361566534;6.362855959
974;234604111;0;;5.277014318;5.277026959
975;73205211;0;;5.496913378;5.499905243
976;34007211;0;;5.143511967;5.144826297
977;296709811;0;;6.01586031;6.012496178
978;148511411;0;;5.571041912;5.568996604
979;273802411;0;;6.023646537;6.025425307
980;116807912;0;;6.488397299;6.48932901
981;375702211;0;;5.268650719;5.266592947
982;46819411;0;;6.038793218;6.037919054
983;175101011;0;;6.800803656;6.801365411
984;329005311;0;;5.755085999;5.754999145
985;103804711;0;;5.136733435;5.135594455
986;288904911;0;;5.419743177;5.425547736
987;224704411;0;;6.584738496;6.586383168
988;275600911;0;;5.830398612;5.832318534
989;298401911;0;;5.070995813;5.070053588
990;23602311;0;;4.915259763;4.914621843
991;362905811;0;;5.48700934;5.48751405
992;325407111;0;;5.639449421;5.638945308
993;219124711;0;;5.995479621;5.994665384
994;232713711;0;;6.226157529;6.226691185
995;197110811;0;;6.271857976;6.269561901
996;21109711;0;;4.975254007;4.975002629
997;387109811;0;;5.355041471;5.353162346
998;396104411;0;;6.653564282;6.650914664
999;97614911;0;;5.056014717;5.058018814
1000;25307811;0;;5.122964754;5.122154949
1001;22503811;0;;5.110645889;5.108391369
1002;15111711;0;;6.305440794;6.304642099
1003;200408612;0;;5.805692065;5.805949066
1004;285509611;0;;5.752587497;5.750037951
1005;210611811;0;;6.062452385;6.065481263
1006;151711911;0;;5.236539557;5.236620774
1007;89106511;0;;6.358154393;6.361705468
1008;105407611;0;;4.975254007;4.975002629
1009;13405611;0;;6.282687817;6.28196633
1010;39907111;0;;5.866264638;5.869120723
1011;334106511;0;;6.146654357;6.147701671
1012;79300111;0;;6.262207865;6.266836673
1013;149408211;0;;6.116847749;6.118754059
1014;222310311;0;;6.41837679;6.41937304
1015;83109211;0;;5.300759903;5.300065037
1016;209800211;0;;5.800621554;5.80136163
1017;155811911;0;;6.382607074;6.385368869
1018;361005211;0;;6.442827024;6.442582795
1019;128910611;0;;6.742763257;6.746350613
1020;31910611;0;;4.981778308;4.984074182
1021;110612211;0;;5.808577227;5.807710747
1022;277803511;0;;5.448332027;5.448775617
1023;38701611;0;;6.747979208;6.7531423
1024;315905711;0;;5.745076528;5.748531729
1025;209806811;0;;6.22621866;6.228501351
1026;22300611;0;;5.350238593;5.351752189
1027;348409211;0;;5.060893081;5.061589183
1028;241907111;0;;5.490928783;5.488550218
1029;175304611;0;;6.458555553;6.459723714
1030;279606311;0;;5.022059095;5.025671214
1031;90600611;0;;5.512348179;5.510883445
1032;290300211;0;;5.805890574;5.803095951
1033;334109911;0;;6.155639916;6.155078257
1034;15306911;0;;6.273578823;6.274827118
1035;164603911;0;;5.183261968;5.181452758
1036;257502311;0;;6.426292735;6.426204935
1037;265908311;0;;4.983772648;4.982364498
1038;156900811;0;;5.735596344;5.728905777
1039;164209611;0;;5.325043766;5.321869011
1040;135703311;0;;5.21494737;5.215080805
1041;228703911;0;;5.462880399;5.462214624
1042;232204511;0;;4.938742757;4.938846455
1043;129504911;0;;6.44331624;6.442984816
1044;389921711;0;;5.217730948;5.217025198
1045;54709711;0;;5.092678871;5.092342181
1046;35408611;0;;6.653613753;6.655266774
1047;322703511;0;;5.520623663;5.521458439
1048;306115011;0;;5.143141465;5.143160509
1049;294800111;0;;6.988567327;6.990703624
1050;186312111;0;;7.125770458;7.126053709
1051;69905111;0;;5.399624863;5.401334556
1052;182704511;0;;6.377496205;6.378381875
1053;60107611;0;;4.84883245;4.849236173
1054;34203211;0;;4.963718878;4.963802489
1055;384909711;0;;5.311867241;5.310599571
1056;402502211;0;;5.438692026;5.438206957
1057;296002511;0;;6.31378714;6.312736093
1058;314804211;0;;5.868066308;5.865723581
1059;58101211;0;;5.8282313;5.828601725
1060;151506411;0;;4.811889832;4.811785077
1061;10310411;0;;5.521714586;5.518099169
1062;382900911;0;;5.255943618;5.258789971
1063;144308811;0;;5.847633769;5.846445596
1064;17400211;0;;5.840880444;5.841826935
1065;252100211;0;;6.119409639;6.119525025
1066;58803711;0;;5.220313351;5.220558644
1067;98305911;0;;5.008488794;5.00971495
1068;198405311;0;;6.080869062;6.078994686
1069;7902311;0;;5.100549618;5.105601462
1070;70905211;0;;4.866785577;4.86778246
1071;219512411;0;;5.64138689;5.63827206
1072;193805322;0;;5.855283374;5.854452863
1073;80608011;0;;5.874484563;5.872822367
1074;398802611;0;;6.05450486;6.05443634
1075;311600811;0;;6.746103174;6.747470343
1076;221302311;0;;5.994453956;5.99249894
1077;328607211;0;;5.435312107;5.43569871
1078;185202911;0;;6.027813614;6.027958783
1079;313809511;0;;5.807060687;5.806955773
1080;290506211;0;;5.115177054;5.117638057
1081;354406611;0;;6.135327423;6.135273534
1082;332403711;0;;6.209374929;6.20996521
1083;118104611;0;;6.393295705;6.392963704
